section,number,title,crn,cap,enrl,avail,instructor_last,instructor_first,dates,restrictions,prerequisites,delivery,days,start,end,building,room,credits,fee,fee_type
PLSC,261,Intro to Political Theory,23461,50,50,0,Beard,Lisa,04/02-06/14,OV,New Time,Face-to-Face HUM,MWF,1300.0,1420.0,A,H,0,,14 	5
PLSC,271,Intro: International Relations,23199,60,59,1,Dupuy,Kendra Elizabeth,04/02-06/14,OV,,Face-to-Face SSC,MWF,2330.0,2450.0,H,H,1,,53 	5
PLSC,291,Intro to Comparative Politics,23210,60,50,10,Wolff,Michael Jerome,04/02-06/14,OV,PLSC 300	Directed Independent Study	20468	5	0	5	Staff	04/02-06/14,Face-to-Face SSC,MWF,1430.0,1550.0,A,W,3,,04 	5
PLSC,302,Western Europe,23460,45,11,34,Abedi,Amir,04/02-06/14,OV,PLSC 101 or PLSC 291,Face-to-Face,R,1600.0,1650.0,AH,014,4,,18 	5
PLSC,315,Why We Fight,23200,30,18,12,Biswas,Bidisha,04/02-06/14,OV,PLSC 250 or PLSC 271 New Time,Face-to-Face WP2,TR,1400.0,1550.0,A,W,4,,03 	4
PLSC,321,Queer/LGBT Politics,23260,30,15,15,Salazar,Debra J.,04/02-06/14,OV,,Face-to-Face,W,1700.0,1850.0,AH,018,4,,14 	5
PLSC,345,Women and Politics,22700,20,24,-4,Wineinger,Cathy,04/02-06/14,OV,PLSC 101 or PLSC 250,Face-to-Face,MWF,1300.0,1420.0,A,H,0,,15 	5
PLSC,346,Politics of Inequality,23473,40,24,16,Thomas,Brian,04/02-06/14,OV,PLSC 250 + arr New Time,Face-to-Face,TR,800.0,950.0,A,H,0,,30 	5
PLSC,361,Classical Political Thought,23467,25,27,-2,Hsueh,Vicki,04/02-06/14,OV,HIST 111 or HUMA 121 or PLSC 261 or equivalent. New Room,Face-to-Face WP3,TR,1200.0,1350.0,C,F,3,,16 	4
PLSC,366,Research in Politics,22702,20,20,0,Alamillo,Rudy,04/02-06/14,OV,+ arr New Room,Face-to-Face WP3,TR,1000.0,1150.0,A,W,3,,06 	5
PLSC,370,Global Issues Intern'l Politic,23469,25,23,2,Tverdova,Yuliya V.,04/02-06/14,OV,PLSC 271 or PLSC 291 or IBUS 370 New Time,Face-to-Face,MWF,1000.0,1120.0,A,H,0,,17 	5
PLSC,383,Political Geography,23565,35,23,12,Anderson Paul,Rachel Ann,04/02-06/14,OV,PLSC 101 or PLSC 250 or PLSC 271 or PLSC 291 + arr,Face-to-Face,TR,1000.0,1150.0,A,H,0,,18 	5
PLSC,385,Genocide and Global Politics,22411,30,31,-2,Anderson Paul,Rachel Ann,04/02-06/14,OV,PLSC 271 or PLSC 291. + arr New Room,Face-to-Face,TR,1400.0,1550.0,A,W,3,,04 	5
PLSC,395,Politics of Latin America,23471,23,19,4,Wolff,Michael Jerome,04/02-06/14,OV,PLSC 261 or PLSC 271 or PLSC 291; or instructor permission. +arr,Face-to-Face,MW,930.0,1120.0,A,H,4,,21 	5
PLSC,397E,Congressional Politics,23470,40,34,6,Wineinger,Cathy,04/02-06/14,OV,PLSC 250.,Face-to-Face,MWF,1000.0,1120.0,H,H,2,,53 	5
PLSC,397H,Public Opinion and Mass Media,23459,20,22,-2,Alamillo,Rudy,04/02-06/14,OV,PLSC 250 or instructor permission. + arr,Face-to-Face,TR,1200.0,1350.0,A,H,0,,15 	5
PLSC,399,Politics of Democratization,23463,30,19,11,Biswas,Bidisha,04/02-06/14,OV,PLSC 271 or PLSC 291. + arr PLSC 400	Directed Independent Study	20469	5	0	5	Staff	04/02-06/14,Face-to-Face WP2,TR,1200.0,1350.0,A,W,4,,03 	5
PLSC,406,Canadian Government & Politics,22599,25,16,9,Kamena,Butch,04/02-06/14,OV,"PLSC 250, PLSC 291 or instructor permission",Face-to-Face,TR,1200.0,1350.0,C,V,1,,03 	4	$25.00 Flat Fee
PLSC,431,Senior Sem-American Politics,23468,15,15,0,Juarez,Melina,04/02-06/14,MJ SR OV,Senior status in political science and 30 credits in political science. + arr,Face-to-Face WP3,TR,1000.0,1150.0,A,H,4,,12 	5
PLSC,432,Senior Sem - Political Theory,22954,20,17,3,Deylami,Shirin Sedigh,04/02-06/14,MJ SR OV,Senior status in political science and 30 credits in political science. + arr New Room,Face-to-Face WP3,R,1400.0,1650.0,A,H,4,,14 	3
PLSC,436,Managing Envirnmtl Commons,23466,25,17,8,Dupuy,Kendra Elizabeth,04/02-06/14,OV,One upper-division course in political science or instructor permission.,Face-to-Face,MWF,1430.0,1550.0,A,H,0,,17 	5
PLSC,444,Administrative Internship,20470,5,5,0,Donovan,Todd A.,04/02-06/14,OV,Two courses in appropriate field in discipline,,,,,,,,,
PLSC,447,Teaching Internship,20471,8,7,1,Abedi,Amir,04/02-06/14,OV,"Two from: PLSC 250, PLSC 261, PLSC 271, PLSC 291 plus 10 upper-division credits in political science.",,,,,,,,,
PLSC,448,Research Internship,20769,5,3,2,Abedi,Amir,04/02-06/14,OV,Instructor permission.,,,,,,,,,
PLSC,462,Political Theory/Economy,23097,20,9,11,Horne,Cynthia M.,04/02-06/14,OV,PLSC 261 or HIST 113; and ECON 206 or HNRS 209 or ECON 207 or equivalent.,Face-to-Face,MW,1000.0,1150.0,A,H,4,,12 	4
PLSC,467,Phil Issues in Law,23091,15,2,13,Pauw,Bob,04/02-06/14,OV,"PLSC 250, PLSC 311, plus one additional upper-division course in law or political theory. + arr",Face-to-Face,TR,1400.0,1550.0,A,H,4,,21 	5
PLSC,469,Feminist Political Theory,23465,25,17,8,Deylami,Shirin Sedigh,04/02-06/14,OV,PLSC 261 or any 400-level political theory course,Face-to-Face,TR,1000.0,1150.0,A,H,0,,14 	4
PLSC,491,Issues in Political Economy,23202,20,8,12,Horne,Cynthia M.,04/02-06/14,GR GR PB PM OV,advancement to candidacy Recreation Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face,F,830.0,950.0,CF,024,4,,42 	1-12
RECR,261,Inclusive Rec Leadership,22070,15,14,1,Burtz,Randall Tyler,04/02-06/14,MJ OV,RECR 201.,Face-to-Face,MTWR,1330.0,1450.0,C,V,2,,07 	6	$412.00 Flat Fee
RECR,261,Inclusive Rec Leadership,22071,15,13,2,Chmielewski,Kristen Elizabeth,04/02-06/14,MJ OV,RECR 201.,Face-to-Face,MTWR,1330.0,1450.0,C,V,2,,61 	6	$412.00 Flat Fee
RECR,261,Inclusive Rec Leadership,22072,15,15,0,Goodnow,Jasmine Marie,04/02-06/14,MJ OV,RECR 201.,Face-to-Face,MTWR,1330.0,1450.0,C,V,2,,65 	6	$412.00 Flat Fee
RECR,271,Intro to Community Recreation,20096,40,38,2,Burtz,Randall Tyler,04/02-06/14,MJ OV,Or Permission of instructor,Face-to-Face,MW,1000.0,1115.0,C,V,2,,07 	3
RECR,272,Intro to Outdoor Recreation,20097,40,43,-3,Poynter,Lindsay Ann,04/02-06/14,MJ OV,Or permission of instructor,Face-to-Face,TR,1000.0,1115.0,C,V,2,,07 	3
RECR,274,Intro to Therapeutic Recreatn,20098,40,17,23,D'Eloia,Melissa Hough,04/02-06/14,MJ OV,Or permission of instructor,Face-to-Face,TR,2330.0,2445.0,C,V,2,,07 	3
RECR,279,Introduction to Tourism,20645,40,38,2,Goodnow,Jasmine Marie,04/02-06/14,OV,Or permission of instructor,Face-to-Face,MW,2330.0,2445.0,C,V,2,,07 	3
RECR,397D,Peer-based Outdoor Mentoring,23664,20,10,10,Poynter,Lindsay Ann,04/02-06/14,OV,Instructor permission; senior status; REL 498. Russian Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face,TR,1400.0,1550.0,B,H,1,,59 	5
RUSS,203,Intermediate Russian III,23411,25,16,9,Vajda,Edward J.,04/02-06/14,OV,RUSS 202 New Room Salish Sea Studies Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face HUM,MWF,2330.0,2450.0,M,H,1,,21 	5	$5.00 Flat Fee
SALI,201,Introduction to the Salish Sea,22121,40,40,0,Lutz,Mira,04/02-06/14,OV,Optional co-requisite: SALI 202. Optional co-requisite: SALI 202 CRN 22122 New Room,Face-to-Face,TR,1200.0,1350.0,A,H,0,,30 	4	$20.00 Flat Fee
SALI,202,Intro to the Salish Sea - Lab,22122,10,10,0,Harker,Nita,04/02-06/14,OV,"Co-requisite: SALI 201; or instructor permission. Co-requisite: SALI 201 CRN 22121 or instructor permission This class will consist of a weekend camping trip Friday May 10 (9am) to Sunday May 12 (12pm), with pre-trip orientation on Wednesday April 10, 4:30pm-6pm, and post-trip debrief Wednesday May 22, 4:30pm-6pm.",,,,,,,,,
SALI,390,Topics in Salish Sea Studies,23543,25,21,4,Baker,Mary Tuti,04/02-06/14,OV,"SALI 201 or instructor permission. Topics in Salish Sea Studies: Douglas and Stevens Treaties Pre-requisite SALI 201 or instructor permission. This course examines the Douglas and Stevens Treaties between Coast Salish Tribes and Canadian and US governing bodies; and the modern-day tensions, conflicts and agreements that flow from these treaties. Science Education Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs",Face-to-Face,TR,1000.0,1120.0,A,H,0,,17 	3
SCED,201,Matter&Energy in Physcl Systms,20718,24,23,1,Stephenson,Norda,04/02-06/14,OV,MATH 111 or MATH 112 or college intermediate algebra course with a C or better or a suitable math assessment score.,Face-to-Face LSCI,MWF,1000.0,1150.0,S,L,2,,40S 	4	$11.38 Flat Fee
SCED,201,Matter&Energy in Physcl Systms,21423,24,24,0,Stephenson,Norda,04/02-06/14,OV,MATH 111 or MATH 112 or college intermediate algebra course with a C or better or a suitable math assessment score.,Face-to-Face LSCI,MWF,1400.0,1550.0,S,L,2,,40S 	4	$11.38 Flat Fee
SCED,202,Matter&Energy in Earth Systems,20403,24,7,17,Rowan,Willa,04/02-06/14,OV,SCED 201 or instructor permission. Mandatory Field Trip with Transportation Fee New Time,Face-to-Face LSCI,MWF,800.0,950.0,S,L,2,,10 	4	$11.38 Flat Fee
SCED,203,Matter&Energy in Life Systems,20386,24,9,15,Donovan,Deborah A.,04/02-06/14,OV,SCED 201 or instructor permission.,Face-to-Face LSCI,MWF,1000.0,1150.0,S,L,2,,10 	4	$11.38 Flat Fee
SCED,297B,T/L about the Salish Sea,24088,20,16,4,Lutz,Mira,04/02-06/14,OV,New Section,Face-to-Face,R,1500.0,1550.0,S,L,2,,30 	1
SCED,370,Science and Society,22288,20,9,11,Donovan,Deborah A.,04/02-06/14,OV,Completion of science GURs and completion 90 credits or permission of instructor. New Time,Face-to-Face WP3,MW,1300.0,1420.0,S,L,2,,10 	3
SCED,425,Computing Education I,23176,24,3,21,Hardin,Caroline Dobbe,04/02-06/14,OV,SCED 205 New Time,Face-to-Face,MWF,1100.0,1150.0,SL,OFC,3,,
SCED,435,Secondary CS Ed Practicum I,23873,20,3,17,Hardin,Caroline Dobbe,04/02-06/14,OV,SCED 205; co-requisite: SCED 425; Fingerprinting Clearance/BBP & Sexual Harassment Workshop; admission to Woodring College of Education. New Section,,,,,,,,,
SCED,480,Methods/Curriculum Elem Sch,20562,24,24,0,Dudley,Lauren,04/02-06/14,OV,"Completion of Natural Science GURs, including SCED 201 or permission of instructor; SCED 202, SCED 203, and SCED 204 are highly desired GURs; ELED 370 or ELED 372 or SPED 420.",Face-to-Face,MWF,1000.0,1150.0,S,L,2,,30 	5	$20.85 Flat Fee
SCED,480,Methods/Curriculum Elem Sch,20568,24,24,0,Stredicke,Lauren,04/02-06/14,OV,"Completion of Natural Science GURs, including SCED 201 or permission of instructor; SCED 202, SCED 203, and SCED 204 are highly desired GURs; ELED 370 or ELED 372 or SPED 420.",Face-to-Face,TRF,1000.0,1150.0,S,L,2,,30 	5	$20.85 Flat Fee
SCED,490,Lab/Field Exp Elemen Science,20404,24,20,4,Yada,Aki,04/02-06/14,ED OV,SCED 480,Face-to-Face,MWF,1230.0,1420.0,S,L,2,,30 	3	$20.85 Flat Fee
SCED,490,Lab/Field Exp Elemen Science,20405,24,25,-1,Stredicke,Lauren,04/02-06/14,ED OV,SCED 480,Face-to-Face,TRF,1230.0,1420.0,S,L,2,,30 	3	$20.85 Flat Fee
SCED,491,Sec Educ for Science Teachrs,20665,20,11,9,Burgess,Don,04/02-06/14,ED OV,Admission to the secondary teaching program and a major or concentration in natural sciences; SEC 431 or SEC 532; SCED 481.,Face-to-Face,MWF,800.0,950.0,S,L,2,,40S 	5	$20.85 Flat Fee
SCED,492,Field Ex Mid Sch Science,21485,5,3,2,Morrison,Whitney Anne,04/02-06/14,GR GR PB PM OV,"SEC 501. New Time New Room SEC 699	Continuous Enrollment	20506	10	0	10	Patrick, David L.	04/02-06/14 Seminar Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs",Face-to-Face,T,1300.0,1450.0,B,H,1,,14 	2
SMNR,201,Alien Perspectives Film Series,23187,25,13,12,Douglas,Tania M.,04/02-06/14,OV,Course description available at the following website: https://firstyear.wwu.edu/new-student-experience-seminars New Time,Face-to-Face,M,1500.0,1650.0,M,H,1,,14 	2
SMNR,201,The System in Black and White,23188,25,7,18,Douglas,Tania M.,04/02-06/14,OV,Course description available at the following website: https://firstyear.wwu.edu/new-student-experience-seminars New Time,Face-to-Face,W,1500.0,1650.0,M,H,1,,14 	2
SMNR,201,Creativity: Shaping Your Story,23190,25,14,11,Sasaki,Bryce,04/02-06/14,OV,Course description available at the following website: https://firstyear.wwu.edu/new-student-experience-seminars New Time,Face-to-Face,T,1200.0,1350.0,O,M,5,,87 	2
SMNR,201,Excursions to Creative Industr,23192,10,7,3,Senger,Lucas G.,04/02-06/14,OV,Course description available at the following website: https://firstyear.wwu.edu/new-student-experience-seminars,Face-to-Face,T,1300.0,1450.0,B,H,2,,21 	2
SMNR,201,Financial Literacy 1,23315,25,13,12,Senger,Lucas G.,04/02-06/14,OV,,Face-to-Face,R,1300.0,1450.0,M,H,0,,15 	2
SMNR,201,Purposeful Learning,23712,25,19,6,Wuhr,Cameron Ali,04/02-06/14,OV,,Face-to-Face,TR,2400.0,2450.0,O,M,5,,80 	2
SMNR,201,Financial Literacy I,23933,25,16,9,Senger,Lucas G.,04/02-06/14,MJ OV,SOC 302; and SOC 304 or SOC 215; and SOC 306 or or SOC 210. 5 credits of SOC 400 taken with student's senior thesis faculty advisor before and in preparation for senior thesis. Spanish Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face WP1,MWF,1000.0,1120.0,A,H,0,,01 	5
SPAN,103,Elementary Spanish 3,20100,30,12,18,Dwyer,Sean Thomas,04/02-06/14,FR JR SO OV,SPAN 102 or a score of 150-199 on the Spanish Placement Test. Class restrictions will be removed after Phase I. New Room,Face-to-Face,MWF,830.0,950.0,M,H,1,,23 	5	$5.00 Flat Fee
SPAN,103,Elementary Spanish 3,20107,30,11,19,Drickey,Kirsten M.,04/02-06/14,FR JR SO OV,SPAN 102 or a score of 150-199 on the Spanish Placement Test. Class restrictions will be removed after Phase I. New Room,Face-to-Face,MWF,1000.0,1120.0,M,H,1,,15 	5	$5.00 Flat Fee
SPAN,104,Review Elementary Spanish,20231,30,26,4,Araniva,Mauricio Alexander,04/02-06/14,OV,Two years of high school Spanish recommended.,Face-to-Face,MWF,1000.0,1120.0,B,H,1,,04 	5
SPAN,104,Review Elementary Spanish,24247,30,5,25,Araniva,Mauricio Alexander,04/02-06/14,OV,Two years of high school Spanish recommended. New Section,Face-to-Face,MWF,830.0,950.0,M,H,1,,13 	5
SPAN,202,Intermediate Spanish,20232,30,17,13,Portugal,Luis Gonzalo,04/02-06/14,OV,SPAN 201.,Face-to-Face HUM,MWF,1000.0,1120.0,M,H,1,,35 	5	$5.00 Flat Fee
SPAN,202,Intermediate Spanish,21160,30,30,0,Drickey,Kirsten M.,04/02-06/14,OV,SPAN 201.,Face-to-Face HUM,MWF,2330.0,2450.0,M,H,1,,35 	5	$5.00 Flat Fee
SPAN,203,Intermediate Spanish,20109,30,4,26,Hoffman,Joan,04/02-06/14,OV,SPAN 202.,Face-to-Face HUM,MWF,830.0,950.0,M,H,1,,21 	5	$5.00 Flat Fee
SPAN,203,Intermediate Spanish,20110,30,28,2,Dwyer,Sean Thomas,04/02-06/14,OV,SPAN 202. New Room,Face-to-Face HUM,MWF,1000.0,1120.0,M,H,1,,23 	5	$5.00 Flat Fee
SPAN,203,Intermediate Spanish,23419,30,27,3,Patterson,Charles Patrick,04/02-06/14,OV,SPAN 202.,Face-to-Face HUM,MWF,2330.0,2450.0,M,H,1,,15 	5	$5.00 Flat Fee
SPAN,302,Grammar Review & Composition,20112,25,18,7,Patterson,Charles Patrick,04/02-06/14,OV,SPAN 301.,Face-to-Face HUM,MWF,1300.0,1420.0,M,H,1,,15 	5
SPAN,302,Grammar Review & Composition,20113,25,19,6,Paredes Mendez,Paqui,04/02-06/14,OV,SPAN 301.,Face-to-Face HUM,MWF,830.0,950.0,M,H,0,,56 	5
SPAN,302,Grammar Review & Composition,20429,25,15,10,Mata,R.,04/02-06/14,OV,"SPAN 301. For Spanish speakers only. If you grew up speaking Spanish and would like an override for this course, please email the instructor.",Face-to-Face HUM,TR,1530.0,1740.0,M,H,1,,21 	5
SPAN,332,Culture of Latin America,20717,25,24,1,Portugal,Luis Gonzalo,04/02-06/14,OV,SPAN 301 or instructor permission.,Face-to-Face,MWF,830.0,950.0,M,H,1,,15 	5
SPAN,340,Intro to Hispanic Literature,20075,25,15,10,Hoffman,Joan,04/02-06/14,OV,SPAN 302 or instructor permission.,Face-to-Face,MWF,1000.0,1120.0,M,H,1,,21 	5
SPAN,352,Survey Latin Amer Literature,22475,25,15,10,Hartwell,Ernest Rafael,04/02-06/14,OV,SPAN 340.,Face-to-Face,TR,800.0,1010.0,M,H,1,,21 	5
SPAN,401,Advanced Grammar and Comp,22031,25,21,4,Paredes Mendez,Paqui,04/02-06/14,MJ OV,SPAN 302 or instructor permission; majors only.,Face-to-Face WP3,MWF,2330.0,2450.0,H,U,1,,08 	5
SPAN,404,Spanish Linguistics,22254,25,20,5,Bernardo-Hinesley,S,04/02-06/14,OV,SPAN 302 or SPAN 314,Face-to-Face,TR,1300.0,1510.0,M,H,0,,22 	5
SPAN,425,Teach-Learn Elemen Spanish,20076,20,3,17,Bernardo-Hinesley,S,04/02-06/14,OV,Permission of department and two courses in upper- division Spanish.,,,,,,,,,
SPAN,450,Queer Voices of Latin America,21175,25,24,1,Garcia Gonzalez,Hugo,04/02-06/14,OV,SPAN 351 or SPAN 352. Special Education Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face,TR,2230.0,2440.0,M,H,1,,23 	5
SPED,303,Educational Psychology,21641,25,13,12,Hoagland,Laura Jessica,04/02-06/14,OV,Admission to a Special Education program or instructor permission. New Time,Hybrid,W,1200.0,1320.0,M,H,0,,15 	3
SPED,310,"Education, Culture, and Equity",21133,10,10,0,Foreman-Murray,Lindsay,04/02-06/14,OV,,Face-to-Face WP3,MW,1000.0,1150.0,M,H,0,,13 	5
SPED,310,"Education, Culture, and Equity",22999,15,9,1,Foreman-Murray,Lindsay,04/02-06/14,ED OV,,Face-to-Face WP3,MW,1000.0,1150.0,M,H,0,,13 	5
SPED,363,Sec Stdnts w/Specl Needs,22859,25,8,17,Styer,Candice,04/02-06/14,ED OV,Admission to Woodring College of Education or permission of instructor. Contact Secondary Ed. for an override 360-650-3347,Face-to-Face,MW,1200.0,1350.0,M,H,0,,13 	4	$16.17 Flat Fee
SPED,363,Sec Stdnts w/Specl Needs,22860,25,22,3,Hoagland,Laura Jessica,04/02-06/14,ED OV,Admission to Woodring College of Education or permission of instructor. Contact Secondary Ed. for an override 360-650-3347,Face-to-Face,MW,1400.0,1550.0,B,H,4,,01 	4	$16.17 Flat Fee
SPED,364,Teaching Each Student,22325,30,26,4,Stickley,Beth A.,04/02-06/14,MJ ED OV,Admission to the Woodring College of Education. Contact the Elementary Ed. program staff for registration information.,,,,,,,,,
SPED,420,Effective Teaching,20489,25,14,11,Stickley,Beth A.,04/02-06/14,MJ ED OV,Admission to Woodring College of Education or permission of instructor and concurrent enrollment in SPED 440 and SPED 460. New Room,Face-to-Face,MW,1200.0,1350.0,O,M,5,,87 	4
SPED,440,Prac I - General Education,20491,25,14,11,Stickley,Beth A.,04/02-06/14,MJ ED OV,"Admission to Woodring College of Education; SPED 420 and SPED 460 concurrent. You will participate in K-12 practicum in the mornings and meet on campus in the afternoons, as needed.",Face-to-Face,R,1300.0,1520.0,C,F,2,,31 	4	$4.50 Flat Fee
SPED,441,Analysis & Stratgs of Teaching,21425,25,13,12,Hart,Jeffery LeRoy,04/02-06/14,ED OV,"One course from educational psychology or foundations area, or permission of instructor. By arrangement only. Contact department staff for override.",,,,,,,,,
SPED,446,Mentoring for Complex Needs,23600,45,21,24,Hart,Jeffery LeRoy,04/02-06/14,ED OV,Class shares time with BSD Transitions students on-campus.,Face-to-Face,TR,1000.0,1150.0,H,H,1,,53 	2
SPED,457,Students w/ Disabilities,23597,25,10,15,Lambert,Charles,04/02-06/14,OV,Admisssion to Woodring College of Education teacher education major or instructor permission.,Face-to-Face,MW,1600.0,1750.0,M,H,1,,12 	5	$16.17 Flat Fee
SPED,460,Creating Inclusive Classrooms,20081,25,16,9,Foreman-Murray,Lindsay,04/02-06/14,MJ ED OV,"SPED 457; co-requisites: SPED 420, SPED 440; or instructor permission.",Face-to-Face,MW,1400.0,1550.0,B,H,4,,17 	5
SPED,462,"Tch Ln, Mo, Achiev in Div Soc",21642,25,24,1,Bybee,Lauriel,04/02-06/14,ED OV,Admission to a Special Education major or Department permission. New Time,Face-to-Face,M,1600.0,1950.0,M,H,1,,54 	5
SPED,463,Cur Based Eval Data Based Asmt,23765,25,14,11,Crawford,Lindsey Marie,04/02-06/14,OV,"SPED 303, SPED 360, or SPED 420; co-requisites: SPED 464 and SPED 465; or instructor permission. New Room",Face-to-Face WP1,M,1600.0,1950.0,M,H,2,,35 	5
SPED,465,Assess SPED/Gen Ed Teachers,23766,25,21,4,Hart,Jeffery LeRoy,04/02-06/14,MJ OV,SPED 420 and SPED 457; or instructor permission.,Face-to-Face WP2,TR,1400.0,1550.0,M,H,1,,54 	4	$14.27 Flat Fee
SPED,469,Prof Col: Work Fam/Col/Com,21644,25,12,13,Yang,David Dawei,04/02-06/14,ED OV,Admission to a Special Education major or Department permission.,Face-to-Face,MW,800.0,950.0,M,H,1,,54 	5
SPED,479,Dev Remedial Rdg Instr Inclus,21817,25,22,3,Coulter,Gail Ann,04/02-06/14,ED OV,ASLC 101 and admission to a Special Education major or department permission.,Online DELIVERY Online-Synchronous,TR,800.0,950.0,ONLINE,SYNC,5,,
SPED,480,"Prac III -Ind/grp Interv, Read",20643,25,11,14,Styer,Candice,04/02-06/14,MJ ED OV,SPED 479 and admission to a Special Education major or department permission. Class meets in the K-12 schools MTWF to be arranged with the instructor. On campus on Thursdays.,Face-to-Face,R,1330.0,1450.0,BH,221,3,$17.52,Flat Fee
SPED,487,Writ Exp Instru & Interven,21646,25,15,10,Crawford,Lindsey Marie,04/02-06/14,ED OV,"Admission to a Special Education major or Department permission; co-requisites: SPED 486, SPED 488 and SPED 489.",Face-to-Face,T,1700.0,2050.0,M,H,1,,54 	5	$14.87 Flat Fee
SPED,488,Math Instru & Intervention,21647,25,17,8,Kelley,Bridget,04/02-06/14,ED OV,"Admission to Special Education major or Department permission; co-requisites: SPED 486, SPED 487 and SPED 489.",Face-to-Face,MW,1400.0,1550.0,B,H,1,,04 	5
SPED,489,Practicum IV - Interventions,21648,25,13,12,Peters,Mary-Peck H.,04/02-06/14,ED OV,"Co-requisites: SPED 486, SPED 487 and SPED 488; or instructor permission. Course meets in the K-12 schools. Location TBD.",Face-to-Face,MTWR,800.0,1150.0,MH,OFC,3,,
SPED,494,Internship - Elementary,21572,25,7,18,Perzigian,Aaron,04/02-06/14,ED OV,Admission to a Woodring Teacher Education Program and permission of the department. Only for SPED dual endorsed students in the ELED internship Student Teaching Internships are time intensive. In addition to course activities you will be expected to attend weekly meetings. Schedule to be established by Intern Coordinator.,,,,,,,,,
SPED,496,Internship-Except/Early Child,20512,25,0,25,Perzigian,Aaron,04/02-06/14,ED OV,Recommendation for supervised teaching. Student Teaching Internships are time intensive. In addition to course activities you will be expected to attend weekly meetings. Schedule to be established by Intern Coordinator.,,,,,,,,,
SPED,498,Internship - Special Education,20513,25,3,22,Perzigian,Aaron,04/02-06/14,ED OV,Recommendation for supervised teaching. Student Teaching Internships are time intensive. In addition to course activities you will be expected to attend weekly meetings. Schedule to be established by Intern Coordinator.,,,,,,,,,
SPED,499,Internship-Except Sec Child,20511,25,0,25,Perzigian,Aaron,04/02-06/14,ED OV,Recommendation for supervised teaching. Student Teaching Internships are time intensive. In addition to course activities you will be expected to attend weekly meetings. Schedule to be established by Intern Coordinator.,,,,,,,,,
SPED,510,Sec Students w/Special Needs,22861,25,9,16,Yang,David Dawei,04/02-06/14,GR GR PB PM OV,Admission to Secondary MIT or instructor permission Contact Secondary Ed. for an override 360-650-3347 New Time Sustainability Studies Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Hybrid,F,1000.0,1150.0,M,H,0,,13 	4	$16.17 Flat Fee
SUST,408,Sustainability Leadership,23917,10,11,-1,MacDonald,Lindsey Elizabeth,04/02-06/14,OV,LDST 101 or instructor permission. New Section,Face-to-Face,TR,1400.0,1550.0,A,H,0,,12 	4
